YEAR,WEEK,% WEIGHTED ILI,REGIONAL ILI BASELINE,Precip,Temp,Temp_off
2011,15,5.053034425,1.4,8.753031365,-11.13701497,5.110759652
2011,16,4.253893733,1.4,9.259675899,-5.977903352,4.60176169
2011,17,3.553612535,1.4,-3.174276199,-14.29998235,-9.542343251
2011,18,2.947823354,1.4,4.994138829,-2.711058751,-3.844661256
2011,19,2.429309286,1.4,2.791474895,-2.269196016,-9.27754811
2011,20,1.989814814,1.4,7.889182907,4.68276771,-8.09837422
2011,21,1.620912142,1.4,2.44562296,0.357396868,-18.01059075
2011,22,1.314361794,1.4,8.390281507,6.799229889,-16.88838003
2011,23,1.062252274,1.4,18.52587,16.97411171,-11.68850557
2011,24,0.85707504,1.4,15.36317232,13.58727734,-19.63335436
2011,25,0.691800309,1.4,21.41449536,19.35750028,-17.93784142
2011,26,0.55996451,1.4,18.60879725,16.41205268,-24.41541443
2011,27,0.455754728,1.4,16.4139845,14.38971148,-29.37590994
2011,28,0.374070443,1.4,22.63086043,21.21795966,-24.84909979
2011,29,0.31054943,1.4,16.86696452,16.57407026,-31.12422886
2011,30,0.261554893,1.4,9.473796398,10.8146743,-37.82093433
2011,31,0.224129773,1.4,26.96380823,30.39086875,-18.47448295
2011,32,0.195929191,1.4,13.66176471,19.503644,-28.88054196
2011,33,0.17514314,1.4,7.429063734,15.83789656,-31.36121501
2011,34,0.160420101,1.4,18.69839548,29.61159719,-15.71577217
2011,35,0.150799559,1.4,10.76420037,23.88435516,-18.91183488
2011,36,0.145658774,1.4,5.110734138,19.9056579,-19.73674012
2011,37,0.144677202,1.4,4.917646879,20.64098392,-15.27089177
2011,38,0.149313405,1.4,1.983537062,17.71450524,-13.94439061
2011,39,0.157777121,1.4,8.153424994,22.85269106,-4.09264119
2011,40,0.170635927,1.4,6.69543219,19.27271623,-2.567043085
2011,41,0.188750083,1.4,-4.8491715,4.538820767,-11.87763379
2011,42,0.213346155,1.4,7.05628622,12.28489718,1.530579235
2011,43,0.246118342,1.4,11.07998292,11.34488614,6.409162068
2011,44,0.289362746,1.4,13.41298328,8.132856347,9.087532647
2011,45,0.346149111,1.4,0.82320537,-10.31901045,-3.487822717
2011,46,0.420531459,1.4,14.64578163,-2.389410856,10.218906
2011,47,0.51779195,1.4,28.36009523,5.687984685,23.89000083
2011,48,0.6446982,1.4,24.62390254,-3.162516337,20.36839032
2011,49,0.809729736,1.4,13.62621992,-18.52520763,9.992254371
2011,50,1.02319006,1.4,14.61213622,-20.98433281,12.10480334
2011,51,1.297064656,1.4,25.3050979,-12.71333514,24.4660838
2011,52,1.644415913,1.4,21.06637043,-18.3213722,22.40743141
2012,1,2.078041405,1.4,25.07533687,-14.67296971,29.01268288
2012,2,2.608106788,1.4,19.45626485,-19.75522408,26.2517246
2012,3,3.238578654,1.4,15.68912239,-22.25551668,25.40340424
2012,4,3.962632485,1.4,13.30649312,-22.84868796,25.76884793
2012,5,4.757869297,1.4,10.37519634,-23.69643579,25.17241157
2012,6,5.58304662,1.4,0.643591448,-31.27958308,17.12961608
2012,7,6.378686723,1.4,16.69423816,-13.22528519,34.01999321
2012,8,7.073602978,1.4,-3.477829931,-31.71063127,13.68338691
2012,9,7.59744028,1.4,2.928318966,-24.05463924,18.82771197
2012,10,7.896129708,1.4,0.566031069,-25.66193528,14.08488277
2012,11,7.944594807,1.4,13.38307637,-12.57654018,23.45649524
2012,12,7.751417398,1.4,11.26250494,-14.84275371,16.95227894
2012,13,7.353871982,1.4,5.783445579,-20.75187919,6.342586349
2012,14,6.806322445,1.4,12.39734488,-14.6786349,7.321084549
2012,15,6.167274766,1.4,20.10342582,-7.422379464,9.162534919
2012,16,5.489420961,1.4,28.25581436,0.58073537,11.50956204
2012,17,4.814356261,1.4,21.03946975,-6.286518073,-1.172775201
2012,18,4.171376335,1.4,16.21813571,-10.09389556,-10.86963286
2012,19,3.578786942,1.4,17.70335908,-6.81157759,-13.46550937
2012,20,3.046243359,1.4,33.02739206,11.14977598,-1.285546761
2012,21,2.577160071,1.4,12.17909084,-6.232936573,-24.26873721
2012,22,2.170744891,1.4,36.5386638,22.33743253,-1.036455383
2012,23,1.823547481,1.4,17.98350035,8.588075021,-19.78384935
2012,24,1.530573883,1.4,14.51726275,10.31501587,-22.64218111
2012,25,1.286067166,1.4,14.75593863,15.88381966,-21.17917804
2012,26,1.084047768,1.4,15.73220972,22.05237355,-18.57722051
2012,27,0.918682975,1.4,9.839960951,20.9360555,-22.66904254
2012,28,0.784532008,1.4,-3.799558981,11.39509099,-34.55113008
2012,29,0.676697423,1.4,5.997113494,24.38938068,-23.22952306
2012,30,0.590904983,1.4,5.470623582,25.99056703,-22.60824429
2012,31,0.523530145,1.4,6.331550914,27.80759164,-21.06409617
2012,32,0.471587368,1.4,-1.466185415,19.76754949,-28.66601381
2012,33,0.432696848,1.4,-6.720754217,13.12174272,-34.16906906
2012,34,0.405041429,1.4,5.619316145,23.04280826,-22.4172501
2012,35,0.387324241,1.4,5.114891956,19.27418435,-23.69375309
2012,36,0.378735476,1.4,8.868348184,19.14711959,-20.70358558
2012,37,0.378935009,1.4,10.81584072,16.85429423,-19.29941783
2012,38,0.380914426,1.4,16.26332589,17.96520817,-13.96553498
2012,39,0.395320116,1.4,18.92213366,16.44086988,-10.80236567
2012,40,0.423300609,1.1,26.05188254,19.75731805,-2.402066565
2012,41,0.467155289,1.1,27.83051531,18.25936876,1.506216909
2012,42,0.530576719,1.1,18.91657324,6.711052507,-4.392136348
2012,43,0.619030357,1.1,20.50067521,6.340674689,1.048981581
2012,44,0.740292631,1.1,22.24352844,6.778332021,7.375119909
2012,45,0.905160732,1.1,25.19366926,8.979086082,15.4556727
2012,46,1.128317659,1.1,15.24356092,-1.310079489,10.95208241
2012,47,1.429263144,1.1,4.140554732,-12.52397199,5.345371315
2012,48,1.833071852,1.1,10.93603151,-5.811594975,17.4049608
2012,49,2.370472137,1.1,6.595422199,-10.40614995,17.8198564
2012,50,3.076320743,1.1,13.9581322,-3.645342055,29.17947387
2012,51,3.985028428,1.1,5.385234927,-13.30583765,23.64024191
2012,52,5.121139939,1.1,-0.086422963,-20.43478086,20.0950589
2013,1,6.483797712,1.1,1.0341623,-21.56175679,21.96220207
2013,2,8.026429512,1.1,1.733340999,-23.65352685,22.2313506
2013,3,9.638657797,1.1,6.956317654,-21.65240179,25.92584633
2013,4,11.14448507,1.1,9.263616407,-22.82748449,25.75195068
2013,5,12.33212999,1.1,15.70626744,-19.91239396,28.96147906
2013,6,13.01659807,1.1,15.63161551,-23.31650071,25.14077737
2013,7,13.1080736,1.1,15.01393692,-26.81406408,20.52164704
2013,8,12.64320751,1.1,14.63597819,-29.38350115,16.14198791
2013,9,11.75838744,1.1,24.46876448,-20.84768806,22.20525952
2013,10,10.62744257,1.1,22.2383387,-23.32493501,16.62912299
2013,11,9.405204417,1.1,23.91376555,-20.75480002,15.51910395
2013,12,8.200328787,1.1,28.12193136,-14.49203362,17.57399193
2013,13,7.074605126,1.1,30.15684606,-9.300194594,18.09144571
2013,14,6.055022095,1.1,14.7112769,-20.61684087,1.701911816
2013,15,5.147540333,1.1,25.23706919,-5.184183897,11.7369808
2013,16,4.347649628,1.1,9.880026812,-15.10006722,-3.822665037
2013,17,3.646910071,1.1,12.63996452,-6.639818965,-1.170246568
2013,18,3.03632751,1.1,9.657467944,-3.948934705,-4.366765186
2013,19,2.507688295,1.1,4.774738157,-3.460911027,-9.760065653
2013,20,2.053765754,1.1,11.3220336,7.909523104,-4.179313546
2013,21,1.668024355,1.1,-0.021719886,0.644674199,-17.0579722
2013,22,1.344210812,1.1,6.319202794,10.18555766,-12.87335471
2013,23,1.076045686,1.1,3.537257371,9.660155156,-18.41955473
2013,24,0.857100784,1.1,0.326825183,7.771061288,-24.92093349
2013,25,0.680858127,1.1,13.11544022,21.02312436,-15.80554169
2013,26,0.540893098,1.1,-0.838678193,6.811699957,-33.61784211
2013,27,0.431105461,1.1,9.820226508,16.67535455,-26.76688158
2013,28,0.345930475,1.1,7.638315162,13.3709476,-32.45197102
2013,29,0.280486861,1.1,19.01316712,23.51476039,-24.02219419
2013,30,0.230646383,1.1,21.63405723,25.00249735,-23.55691034
2013,31,0.193032097,1.1,16.37102541,18.87942848,-29.99597447
2013,32,0.164964797,1.1,26.11499166,28.16454626,-20.31579692
2013,33,0.144380467,1.1,17.75837684,19.81956195,-27.56041387
2013,34,0.129738714,1.1,25.44337018,27.99087613,-17.59943324
2013,35,0.119936787,1.1,21.78833413,25.23555226,-17.90182822
2013,36,0.114238285,1.1,21.98550253,26.62448681,-13.43238833
2013,37,0.112221668,1.1,11.06974503,17.02208243,-19.3715271
2013,38,0.111270521,1.1,13.35865332,20.54174875,-11.65912927
2013,39,0.114821905,1.1,7.697486306,15.80945094,-11.73022687
2013,40,0.123223317,1,0.049298589,8.574039398,-13.90378212
2013,41,0.137352777,1,6.012820491,14.24519813,-2.843752553
2013,42,0.158749029,1,12.62855897,19.71775703,8.266292723
2013,43,0.189841933,1,-0.189744251,4.817933759,-0.829444594
2013,44,0.234318293,1,2.182793426,4.151310937,4.390178409
2013,45,0.297674843,1,7.588687577,5.613797223,11.7354354
2013,46,0.388027124,1,6.031963253,-0.666048278,11.24930104
2013,47,0.517253579,1,17.88152648,5.868870515,23.40458266
2013,48,0.702541054,1,14.57102356,-3.108783858,19.79217595
2013,49,0.968323065,1,25.39138834,1.964629351,29.8976663
2013,50,1.348391967,1,18.36274551,-10.60440587,21.95432945
2013,51,1.887496392,1,13.47647325,-20.54579168,16.16496708
2013,52,2.640843139,1,23.26144505,-15.08036395,25.24833836
2014,1,3.668522795,1,17.85188189,-23.87061092,19.48932004
2014,2,5.020344685,1,17.95893916,-26.06390721,19.69643822
2014,3,6.706545199,1,21.72227192,-23.45080202,24.04422169
2014,4,8.655094255,1,26.19784338,-18.98129473,29.55743442
2014,5,10.67131427,1,21.38606041,-22.73469554,26.14158205
2014,6,12.43698232,1,21.31175496,-20.83174325,27.67101502
2014,7,13.58963558,1,19.03521741,-20.4104587,27.01314657
2014,8,13.87297214,1,10.69291282,-25.56822216,20.08629627
2014,9,13.26447137,1,-3.243025894,-36.08244098,7.138794046
2014,10,11.97398889,1,10.32107812,-19.10387827,21.05527695
2014,11,10.31913555,1,15.32296442,-10.91413542,25.59869174
2014,12,8.586967605,1,3.625032749,-19.82753219,12.50776657
2014,13,6.965805565,1,-3.769183584,-24.96105264,2.726293423
2014,14,5.546435259,1,1.684133922,-17.82668219,4.809906796
2014,15,4.353148187,1,0.166396926,-18.23135216,-0.974844617
2014,16,3.374895467,1,6.637231112,-11.13953902,0.485833877
2014,17,2.586242287,1,12.7522946,-4.764328858,1.060779734
2014,18,1.958582855,1,16.53669531,-0.907759664,-0.967660924
2014,19,1.465005506,1,16.28036282,-1.082884454,-7.026924101
2014,20,1.081801762,1,13.15684811,-3.914568264,-15.6562705
2014,21,0.788525751,1,24.20746869,7.824597127,-9.543945655
2014,22,0.567616195,1,28.59410557,13.44830547,-9.294394719
2014,23,0.404021817,1,34.0754768,20.81693158,-6.969057928
2014,24,0.284952013,1,20.48220686,9.801014691,-22.62402464
2014,25,0.199724623,1,24.61484107,17.17300165,-19.41935763
2014,26,0.139638877,1,26.72589054,23.0889067,-17.13841516
2014,27,0.097816433,1,18.03325355,18.60730694,-24.6697375
2014,28,0.068989545,1,18.62301459,23.60324115,-22.09391755
2014,29,0.049247541,1,14.20102383,23.53551138,-23.91694467
2014,30,0.035769202,1,9.575974044,22.9488071,-25.56859274
2014,31,0.026569475,1,8.442509961,25.2776044,-23.59889253
2014,32,0.020280316,1,10.23150168,29.71723777,-18.8072853
2014,33,0.015974371,1,5.900901189,27.03382383,-20.43277505
2014,34,0.013031254,1,0.746275464,22.39053202,-23.32758337
2014,35,0.01104083,1,-8.060935493,12.89692795,-30.40758214
2014,36,0.009735982,1,0.055202296,19.14309258,-21.1178043
2014,37,0.008947498,1,5.580916414,21.70486457,-14.92669066
2014,38,0.009000198,1,-4.623011903,7.601525302,-24.86776066
2014,39,0.009300095,1,21.69893426,29.30392908,1.469285966
2014,40,0.009860188,1.2,6.094415448,8.615381021,-14.17967193
2014,41,0.010712636,1.2,10.58305675,7.831821761,-9.592011277
2014,42,0.011910615,1.2,26.23801891,18.30228642,6.503160808
2014,43,0.013532221,1.2,10.05993137,-2.717999601,-8.720760332
2014,44,0.015686512,1.2,26.08807669,9.024725633,8.905659877
2014,45,0.018521981,1.2,21.26278289,0.62986647,6.396227896
2014,46,0.022237788,1.2,25.00904363,1.615604857,13.18350259
2014,47,0.027098166,1.2,26.0451987,0.722740167,17.92388072
2014,48,0.033450237,1.2,15.05627374,-11.41080256,11.1733331
2014,49,0.04174521,1.2,13.93482754,-13.00209117,14.63647835
2014,50,0.052562304,1.2,-0.282306236,-27.17418314,5.116725465
2014,51,0.066633761,1.2,6.991765301,-19.53393209,16.9395371
2014,52,0.084867772,1.2,10.89416766,-15.15268563,24.97271642
2014,53,0.108364067,1.2,9.053208305,-16.60514374,26.58843395
2015,1,0.138414351,1.2,14.74448273,-10.79374008,34.83961922
2015,2,0.176477024,1.2,3.722424788,-22.09994126,25.30931091
2015,3,0.22411348,1.2,5.318623429,-21.27262137,27.22279866
2015,4,0.282872833,1.2,3.819915347,-24.04165295,24.834408
2015,5,0.35411487,1.2,2.264542079,-27.31915063,21.22648665
2015,6,0.438769068,1.2,10.39716988,-21.24780566,26.26115043
2015,7,0.537041918,1.2,11.46383259,-22.41498031,23.36611906
2015,8,0.648105069,1.2,12.60562803,-23.47297488,19.91422966
2015,9,0.769819707,1.2,10.78505987,-27.23039777,13.13170096
2015,10,0.898571186,1.2,17.40813801,-22.05002546,14.69976671
2015,11,1.02929257,1.2,23.87319817,-16.32049677,16.28234107
2015,12,1.155737037,1.2,25.11718578,-14.92934904,13.05221794
2015,13,1.27101317,1.2,20.35264605,-18.5425033,4.410707993
2015,14,1.368330886,1.2,19.62642038,-17.05778254,0.533142389
2015,15,1.441837986,1.2,24.89975866,-8.531693409,3.441026734
2015,16,1.487383769,1.2,26.15549294,-3.073211393,3.107120995
2015,17,1.503047934,1.2,19.42320313,-4.813521786,-4.515490612
2015,18,1.48932446,1.2,14.66698899,-4.007493968,-9.59609986
2015,19,1.448935367,1.2,8.972517264,-3.83108725,-15.22502538
2015,20,1.386337775,1.2,8.390104854,1.480802369,-15.55270533
2015,21,1.307050056,1.2,0.395756527,-0.883593927,-23.30886226
2015,22,1.216942801,1.2,2.084329858,5.901498175,-21.58928079
2015,23,1.121619756,1.2,9.634672322,17.78425839,-14.37208654
2015,24,1.025967954,1.2,8.672036543,20.21426404,-16.13982605
2015,25,0.933904272,1.2,-1.253791863,12.63268861,-27.39025565
2015,26,0.848302719,1.2,4.977699118,20.12508051,-22.98445131
2015,27,0.771060625,1.2,5.861593172,21.22578945,-24.34315862
2015,28,0.703252755,1.2,-0.575779449,14.06920394,-33.29620871
2015,29,0.645326278,1.2,14.45903086,27.61465805,-20.85813196
2015,30,0.597300666,1.2,3.729677085,14.83397402,-34.04099566
2015,31,0.558949925,1.2,9.919599512,18.64226419,-29.92383642
2015,32,0.529956704,1.2,23.73974063,29.98522741,-17.56544892
2015,33,0.510036964,1.2,18.15460209,22.04488797,-23.79858159
2015,34,0.499039853,1.2,21.22325247,23.06210918,-20.4072081
2015,35,0.497030612,1.2,14.85562395,15.07778364,-25.3849758
2015,36,0.504365644,1.2,15.52891889,14.63879349,-22.22874291
2015,37,0.528975241,1.2,23.53030201,22.03578987,-10.70016273
2015,38,0.56276136,1.2,19.15376228,17.50107647,-10.6270392
2015,39,0.607302621,1.2,14.7265834,13.24193056,-9.869131323
2015,40,0.66461378,1.2,8.275192933,7.118529103,-10.63925186
2015,41,0.737238241,1.2,6.556121984,5.691163467,-6.454990679
2015,42,0.828348457,1.2,19.40128631,18.58454846,12.22672728
2015,43,0.941847124,1.2,5.085698534,3.875692357,3.39869976
2015,44,1.082454975,1.2,8.616166931,6.402142102,11.81291753
2015,45,1.255760212,1.2,7.396354913,3.444285727,14.66411149
2015,46,1.468189686,1.2,6.817604451,0.329615858,17.19526232
2015,47,1.726842921,1.2,4.850033768,-4.967714626,17.29838571
2015,48,2.039109424,1.2,-1.698252039,-15.56496516,11.77765468
2015,49,2.411973896,1.2,1.416159095,-17.07678569,14.94456445
2015,50,2.85091575,1.2,12.67289472,-10.8233867,25.41083686
2015,51,3.35834948,1.2,5.1714049,-23.46106649,16.45888339
2015,52,3.931656528,1.2,17.25680252,-16.3744073,26.65050066
2016,1,4.561046596,1.2,14.7205713,-23.49602027,22.00790561
2016,2,5.227744254,1.2,17.79488753,-24.33339998,22.98753811
2016,3,5.903247511,1.2,17.66415353,-27.47753306,20.97197705
2016,4,6.55048779,1.2,21.55908907,-25.52623998,23.34698314
2016,5,7.127436447,1.2,27.37334516,-20.48083549,28.10507731
2016,6,7.59295612,1.2,24.69009473,-22.72754961,24.86420943
2016,7,7.913677526,1.2,19.89730595,-25.92433907,19.98088602
2016,8,8.069914974,1.2,23.36707093,-19.81754777,23.73329945
2016,9,8.058690195,1.2,24.74623047,-14.94151613,25.62136151
2016,10,7.892957647,1.2,13.59075138,-21.96950453,15.01528179
2016,11,7.597594599,1.2,13.07883802,-17.98218158,14.88644687
2016,12,7.203797371,1.2,9.413326147,-17.04466986,11.22961738
2016,13,6.743700384,1.2,0.849022795,-21.15820268,2.110399945
2016,14,6.246437889,1.2,-0.564726784,-18.49786146,-0.573462544
2016,15,5.736020599,1.2,12.75117437,-1.66060975,10.65881555
2016,16,5.230758295,1.2,7.474643619,-4.083798174,2.451426562
2016,17,4.7436858,1.2,7.533511664,-1.886985337,-1.231037712
2016,18,4.283465937,1.2,6.090972876,-1.885301573,-7.118173996
2016,19,3.855394989,1.2,9.955970232,2.816162532,-8.229400431
2016,20,3.462304417,1.2,10.92635173,4.155225712,-12.5423334
2016,21,3.105280217,1.2,13.25440147,6.563259788,-15.54337402
2016,22,2.784197464,1.2,17.03510439,10.33526873,-16.85882539
2016,23,2.49810259,1.2,13.49277527,6.896614182,-24.98931183
2016,24,2.245484847,1.2,32.70993505,26.51199556,-9.601875671
2016,25,2.024473818,1.2,26.22163002,20.86160317,-18.9548171
2016,26,1.832990256,1.2,21.68567293,17.69649828,-25.24320896
2016,27,1.6688677,1.2,28.8962938,26.84200119,-18.5962924
2016,28,1.529954555,1.2,18.75521346,19.16400164,-28.11182743
2016,29,1.414201278,1.2,28.75590508,32.05439053,-16.37119008
2016,30,1.319734737,1.2,15.9286737,22.38317102,-26.48765027
2016,31,1.244921016,1.2,3.579576768,13.24970038,-35.3553732
2016,32,1.188418249,1.2,19.10938229,31.81823665,-15.81396701
2016,33,1.149221786,1.2,15.11176209,30.43559865,-15.53076651
2016,34,1.126704662,1.2,3.040674574,20.31925702,-23.31253623
2016,35,1.120656818,1.2,-2.163758853,16.20341334,-24.45903867
2016,36,1.131326485,1.2,-5.623466815,12.80877442,-24.29276595
2016,37,1.143207373,1.2,1.663451924,19.04267615,-13.95818747
2016,38,1.17667576,1.2,-5.857813539,9.327825038,-19.09225468
2016,39,1.233654249,1.2,0.361140203,12.26574482,-11.16008657
2016,40,1.316999382,1.3,7.096589369,14.75887081,-3.331905738
2016,41,1.430632279,1.3,12.96930623,15.6187133,3.126182021
2016,42,1.579658518,1.3,7.368788848,4.476414345,-2.236126322
2016,43,1.77044836,1.3,13.75683909,5.068559222,4.233665364
2016,44,2.010623202,1.3,18.43971128,3.988927155,9.043826411
2016,45,2.308859781,1.3,28.19791196,8.296943772,19.16809585
2016,46,2.674381683,1.3,16.69110637,-8.097948592,8.431299291
2016,47,3.115967038,1.3,14.62620407,-14.28623974,7.660631155
2016,48,3.640284628,1.3,13.76871222,-18.36105232,8.684151469
2016,49,4.24942144,1.3,25.2800421,-9.089766171,22.66030821
2016,50,4.937646865,1.3,20.90279571,-14.7318289,21.26120581
2016,51,5.687834099,1.3,23.0729339,-12.92363205,26.78872476
2016,52,6.468523013,1.3,15.99265798,-19.5969112,23.25701962
2017,1,7.23318349,1.3,15.83441082,-18.76103807,26.61101403
2017,2,7.923397862,1.3,12.08872255,-21.13767237,26.09241383
2017,3,8.476875108,1.3,8.355698514,-23.3494852,25.05151666
2017,4,8.839233676,1.3,2.795772183,-27.44903003,21.4187342
2017,5,8.976086346,1.3,10.49205854,-18.53716944,30.08641323
2017,6,8.880789502,1.3,1.169406168,-27.0276009,20.64440875
2017,7,8.574627425,1.3,6.376292799,-21.45273662,24.57415232
2017,8,8.099670921,1.3,4.550960427,-23.39058173,20.32157255
2017,9,7.507766129,1.3,14.1038857,-14.38110736,26.38037382
2017,10,6.85001746,1.3,10.8799985,-18.46880023,18.74899675
2017,11,6.169685223,1.3,8.242585132,-22.12904127,11.00361506
2017,12,5.49916712,1.3,12.75163747,-18.6046695,9.960821666
2017,13,4.860134493,1.3,15.05429225,-17.03380884,6.548937235
2017,14,4.265385571,1.3,7.883618593,-24.47113321,-6.214221589
2017,15,3.721215864,1.3,29.03095145,-2.935650794,9.729818979
2017,16,3.229590395,1.3,27.43229494,-3.342752089,3.547014513
2017,17,2.789823433,1.3,19.07896488,-9.608758786,-8.594929889
2017,18,2.399732961,1.3,24.78399305,-0.895129171,-5.771987486
2017,19,2.056359504,1.3,23.21130787,1.415631659,-9.280963771
2017,20,1.756373737,1.3,14.7055372,-2.449324975,-18.81004002
2017,21,1.49628809,1.3,25.56390368,13.62556392,-8.161249806
2017,22,1.272561473,1.3,14.18616269,7.806495273,-19.08945558
2017,23,1.081657244,1.3,13.45331069,12.705724,-18.90807306
2017,24,0.920089076,1.3,11.70698566,16.38074239,-19.49097322
2017,25,0.784469845,1.3,2.139458563,11.74548555,-27.86227537
2017,26,0.671565774,1.3,-0.392105254,13.40549051,-29.36208933
2017,27,0.578351156,1.3,3.3900739,20.43247039,-24.87273189
2017,28,0.502056983,1.3,5.90219052,25.09736798,-22.08634212
2017,29,0.440207941,1.3,3.622733628,23.80463028,-24.5711439
2017,30,0.390644987,1.3,7.838388622,27.84279628,-21.0212557
2017,31,0.351533678,1.3,7.772781855,26.51184542,-22.12959445
2017,32,0.321360805,1.3,11.19704968,27.72642457,-19.98475192
2017,33,0.298923274,1.3,4.210441512,17.78379611,-28.3029995
2017,34,0.283313742,1.3,17.51503418,27.62166121,-16.17026805
2017,35,0.273907372,1.3,12.99012712,19.37285683,-21.48710703
2017,36,0.270353706,1.3,17.08711882,19.73938803,-17.59416657
2017,37,0.262831646,1.3,20.82620962,19.96889276,-13.29511206
2017,38,0.264244216,1.3,14.34057299,10.38087729,-18.32964233
2017,39,0.274686432,1.3,22.50231239,15.97853594,-7.760808632
2017,40,0.295039809,1.4,20.37619708,11.89331915,-6.529482778
2017,41,0.327075915,1.4,17.74959323,7.911412935,-4.926825516
2017,42,0.373659993,1.4,16.63118226,5.974981625,-1.091918537
2017,43,0.43907463,1.4,23.15268789,12.09214663,10.89939629
2017,44,0.529489447,1.4,7.820149332,-3.398496407,1.300255583
2017,45,0.653602908,1.4,10.13318645,-1.191536005,9.330359367
2017,46,0.82346808,1.4,-3.903158239,-15.48347866,0.708484186
2017,47,1.055469043,1.4,2.716113206,-9.458129064,12.16833538
2017,48,1.371310167,1.4,1.794714637,-11.46882101,15.2775163
2017,49,1.798673909,1.4,10.96184119,-3.995371833,27.48172404
2017,50,2.370844842,1.4,-1.787320502,-19.09143959,16.65847597
2017,51,3.124072006,1.4,-0.72281276,-21.00882578,18.49380821
2017,52,4.090872552,1.4,-1.943965036,-25.76045563,16.92019981
2018,1,5.287341568,1.4,8.021319636,-19.7245556,25.51318943
2018,2,6.693884442,1.4,15.46734307,-16.40435691,30.73234448
2018,3,8.233087872,1.4,6.557812369,-29.39611396,18.95378394
2018,4,9.755975886,1.4,13.31342576,-26.42021614,22.43946844
2018,5,11.05431995,1.4,24.95888305,-17.99479741,30.66384749
2018,6,11.9113179,1.4,16.9580487,-28.42139218,19.32831146
2018,7,12.17800347,1.4,25.43595713,-21.38220229,24.7638821
2018,8,11.83296708,1.4,24.82385226,-22.31116334,21.55995375
2018,9,10.98413016,1.4,16.38305832,-29.88165532,11.07624338
2018,10,9.813604234,1.4,28.19109947,-16.02645898,21.42235269
2018,11,8.50713432,1.4,24.5099289,-16.56957582,16.82533149
2018,12,7.207703492,1.4,15.88405815,-21.12210361,7.733059528
2018,13,6.00298255,1.4,11.14631679,-21.06492498,2.830699813
2018,14,4.934433825,1.4,10.83018942,-16.12021508,2.468230145
2018,15,4.013059672,1.4,13.98698631,-7.514848806,5.495986194
2018,16,3.233175133,1.4,4.490253595,-11.65491046,-4.410971491
2018,17,2.581652964,1.4,-4.184199136,-15.32467386,-13.95301806
2018,18,2.043124405,1.4,3.007595082,-3.701538454,-8.222121119
2018,19,1.602449198,1.4,6.90061473,3.882593567,-6.464460675
2018,20,1.245638137,1.4,-2.594309269,-2.762763396,-18.78575695
2018,21,0.960040117,1.4,2.999567519,4.808878825,-16.65694639
2018,22,0.734267841,1.4,-0.189720666,2.765852572,-23.8305126
2018,23,0.558094753,1.4,8.835306628,12.21007019,-19.12990248
2018,24,0.42240369,1.4,10.31992268,13.54362157,-22.08401463
2018,25,0.319184959,1.4,13.71556324,16.41110122,-22.98587622
2018,26,0.241548842,1.4,13.59925264,15.60009415,-26.99306467
2018,27,0.183716966,1.4,15.6775137,17.02488588,-28.14479538
2018,28,0.140972398,1.4,25.56924705,26.48962348,-20.59943722
2018,29,0.109566697,1.4,23.03174544,23.89679051,-24.42658286
2018,30,0.08659543,1.4,22.06245609,23.33511782,-25.51954428
2018,31,0.069859242,1.4,6.57782822,8.749460487,-39.92573705
2018,32,0.057726653,1.4,15.09772497,18.62189618,-29.16569441
2018,33,0.049010241,1.4,23.40646153,28.63539997,-17.56935448
2018,34,0.042862524,1.4,15.11715798,22.24656938,-21.70314733
2018,35,0.038693456,1.4,8.318301778,17.34559029,-23.70969411
2018,36,0.03610856,1.4,9.25706705,19.95685585,-17.6067108
2018,37,0.035173834,1.4,15.29810624,27.21748489,-6.307877183
2018,38,0.035449147,1.4,9.345737089,21.81998318,-7.179436601
2018,39,0.036940476,1.4,9.884042745,22.07181766,-1.97976697
